date,dominance_btc,ratio_eth_btc
2020-10-13,71.3741,0.03336645
2020-10-14,71.6606,0.03318082
2020-10-15,71.9417,0.03281897
2020-10-16,72.0573,0.03230447
2020-10-17,71.9738,0.03241439
2020-10-18,71.9285,0.03289243
2020-10-19,72.0503,0.03230624
2020-10-20,72.8839,0.03091875
2020-10-21,73.3539,0.03054625
2020-10-22,72.8072,0.03188586
2020-10-23,72.9509,0.0316009
2020-10-24,73.0001,0.03143763
2020-10-25,73.1534,0.03118801
2020-10-26,73.7065,0.03012164
2020-10-27,74.2066,0.02954515
2020-10-28,74.3242,0.02926213
2020-10-29,74.7633,0.02870369
2020-10-30,75.1166,0.02819878
2020-10-31,75.2533,0.02799875
2020-11-01,74.9105,0.02879673
2020-11-02,75.2421,0.02823335
2020-11-03,75.5721,0.02775956
2020-11-04,75.4855,0.02843736
2020-11-05,76.5385,0.02671952
2020-11-06,75.2115,0.02922394
2020-11-07,75.1257,0.0293799
2020-11-08,75.2663,0.02937908
2020-11-09,75.449,0.02901783
2020-11-10,75.2102,0.02947278
2020-11-11,75.3679,0.02950917
2020-11-12,76.04,0.02841447
2020-11-13,75.4744,0.02918368
2020-11-14,75.4793,0.02872632
2020-11-15,75.6695,0.02810737
2020-11-16,75.6871,0.02760875
2020-11-17,75.8696,0.0272984
2020-11-18,76.2983,0.02693065
2020-11-19,76.2828,0.02644137
2020-11-20,75.8266,0.02730224
2020-11-21,72.5923,0.02925993
2020-11-22,72.4034,0.03057623
2020-11-23,68.74,0.0330488
2020-11-24,67.5009,0.03157001
2020-11-25,68.5224,0.03030912
2020-11-26,69.4765,0.03029134
2020-11-27,68.5253,0.03023353
2020-11-28,67.8504,0.03047719
2020-11-29,68.1796,0.03160232
2020-11-30,68.2451,0.03119695
2020-12-01,68.6921,0.03125572
2020-12-02,68.6434,0.03116994
2020-12-03,68.6345,0.03171774
2020-12-04,69.8933,0.03054386
2020-12-05,69.4522,0.03112357
2020-12-06,69.0198,0.03111371
2020-12-07,69.2636,0.0308526
2020-12-08,69.9248,0.03022295
2020-12-09,69.2266,0.03091378
2020-12-10,69.4203,0.03063433
2020-12-11,69.9038,0.03020102
2020-12-12,70.783,0.03022042
2020-12-13,70.4656,0.0308269
2020-12-14,70.9062,0.03040793
2020-12-15,71.5248,0.03030995
2020-12-16,71.116,0.02976994
2020-12-17,71.9757,0.02820574
2020-12-18,71.9623,0.02828829
2020-12-19,72.5142,0.02765311
2020-12-20,72.9097,0.02713988
2020-12-21,73.4769,0.02670512
2020-12-22,74.7572,0.0266944
2020-12-23,78.1533,0.02525001
2020-12-24,76.3756,0.02580998
2020-12-25,77.3287,0.02536933
2020-12-26,78.6539,0.02401258
2020-12-27,78.0174,0.02604837
2020-12-28,78.3406,0.02701686
2020-12-29,78.8716,0.02687859
2020-12-30,79.7425,0.02604327
2020-12-31,79.9557,0.02546374
2021-01-01,80.0287,0.02487737
2021-01-02,80.8867,0.02421086
2021-01-03,78.6059,0.02976051
2021-01-04,77.0591,0.03239776
2021-01-05,77.1984,0.03238627
2021-01-06,75.8239,0.03273049
2021-01-07,76.5406,0.03111549
2021-01-08,77.3317,0.02991707
2021-01-09,76.3149,0.03187883
2021-01-10,75.8585,0.03301482
2021-01-11,76.8566,0.03070373
2021-01-12,76.4032,0.03081469
2021-01-13,76.7855,0.03024212
2021-01-14,76.8761,0.03105655
2021-01-15,76.5619,0.03180705
2021-01-16,75.5845,0.03404099
2021-01-17,75.3173,0.03443447
2021-01-18,75.398,0.03421726
2021-01-19,73.8602,0.03823668
2021-01-20,73.7616,0.03851343
2021-01-21,74.3372,0.0365115
2021-01-22,74.1711,0.03745091
2021-01-23,73.655,0.03848017
2021-01-24,72.1334,0.04306015
2021-01-25,73.017,0.04088895
2021-01-26,72.7855,0.0417225
2021-01-27,73.0612,0.04104025
2021-01-28,72.9896,0.04003949
2021-01-29,72.6076,0.04049063
2021-01-30,71.4986,0.04017094
2021-01-31,70.946,0.03972957
2021-02-01,71.4938,0.04080858
2021-02-02,71.1276,0.04281835
2021-02-03,70.7478,0.04416157
2021-02-04,70.5599,0.04331893
2021-02-05,70.0089,0.0452217
2021-02-06,70.7526,0.042797
2021-02-07,70.9906,0.04143379
2021-02-08,73.0416,0.03780294
2021-02-09,72.8667,0.03804302
2021-02-10,72.0017,0.03878182
2021-02-11,72.5574,0.03728288
2021-02-12,70.9731,0.0388521
2021-02-13,70.488,0.03853984
2021-02-14,71.8211,0.03709959
2021-02-15,72.1031,0.03715489
2021-02-16,72.8641,0.03623537
2021-02-17,73.3164,0.03533254
2021-02-18,72.5351,0.03741353
2021-02-19,73.5201,0.0351309
2021-02-20,74.342,0.03424168
2021-02-21,74.479,0.03363234
2021-02-22,74.4219,0.03282925
2021-02-23,75.2077,0.0321876
2021-02-24,74.9971,0.03261348
2021-02-25,75.5124,0.03135427
2021-02-26,75.4418,0.03119723
2021-02-27,74.8001,0.03172352
2021-02-28,75.1441,0.03142422
2021-03-01,75.3449,0.03149498
2021-03-02,75.4693,0.03084335
2021-03-03,75.4801,0.0312498
2021-03-04,74.9991,0.03172961
2021-03-05,75.3502,0.03136915
2021-03-06,74.4382,0.03389464
2021-03-07,74.7334,0.03365198
2021-03-08,74.22,0.03505814
2021-03-09,74.7521,0.03401641
2021-03-10,75.8911,0.03213741
2021-03-11,76.3738,0.03159551
2021-03-12,76.8126,0.03084529
2021-03-13,76.7246,0.0314447
2021-03-14,76.8449,0.03128503
2021-03-15,76.3181,0.03201834
2021-03-16,76.24,0.0318042
2021-03-17,76.662,0.03099476
2021-03-18,76.6852,0.0308609
2021-03-19,76.6386,0.03112313
2021-03-20,76.2089,0.03112122
2021-03-21,76.2728,0.03106684
2021-03-22,75.8736,0.03101959
2021-03-23,76.0213,0.03063859
2021-03-24,76.6128,0.0301715
2021-03-25,76.1156,0.03082484
2021-03-26,75.9732,0.03093279
2021-03-27,76.2942,0.03066983
2021-03-28,76.3352,0.03024718
2021-03-29,75.9241,0.03145917
2021-03-30,76.0942,0.03136897
2021-03-31,75.606,0.03260433
2021-04-01,75.0884,0.03351369
2021-04-02,73.9379,0.03615134
2021-04-03,74.3349,0.03535378
2021-04-04,73.929,0.03569273
2021-04-05,72.0714,0.03573308
2021-04-06,70.747,0.03644547
2021-04-07,71.9101,0.0352854
2021-04-08,71.2898,0.03585973
2021-04-09,71.6071,0.03558985
2021-04-10,69.7704,0.03571051
2021-04-11,69.6539,0.03577953
2021-04-12,69.2731,0.03576989
2021-04-13,67.9512,0.03621828
2021-04-14,66.8632,0.03865625
2021-04-15,66.5286,0.03984716
2021-04-16,66.0658,0.03943981
2021-04-17,66.5353,0.03885412
2021-04-18,66.2509,0.03978543
2021-04-19,66.5996,0.03886555
2021-04-20,66.0816,0.04123118
2021-04-21,65.5497,0.04375678
2021-04-22,65.4496,0.04663857
2021-04-23,65.6156,0.04625904
2021-04-24,66.3684,0.04448267
2021-04-25,65.7648,0.04700103
2021-04-26,64.8433,0.04682799
2021-04-27,64.3144,0.04809181
2021-04-28,63.7467,0.05001573
2021-04-29,63.1096,0.05153365
2021-04-30,63.6663,0.0479775
2021-05-01,62.4063,0.0509702
2021-05-02,62.2444,0.05218917
2021-05-03,60.2112,0.05993127
2021-05-04,59.5393,0.06095758
2021-05-05,58.5191,0.06148935
2021-05-06,58.3364,0.06192654
2021-05-07,58.5136,0.06073539
2021-05-08,57.892,0.06617336
2021-05-09,57.848,0.06718455
2021-05-10,57.5859,0.07073481
2021-05-11,56.5192,0.07340784
2021-05-12,55.8809,0.0779933
2021-05-13,55.8263,0.0746863
2021-05-14,53.942,0.08173845
2021-05-15,54.0035,0.0780608
2021-05-16,53.8889,0.07748042
2021-05-17,53.9391,0.07541618
2021-05-18,52.8579,0.07871593
2021-05-19,57.4275,0.06736362
2021-05-20,57.21,0.0680874
2021-05-21,58.5158,0.06493686
2021-05-22,60.0395,0.06165333
2021-05-23,60.7047,0.06055058
2021-05-24,58.2702,0.0679819
2021-05-25,57.7782,0.07046257
2021-05-26,56.9925,0.07319122
2021-05-27,57.7404,0.07122935
2021-05-28,58.4031,0.06785185
2021-05-29,59.1353,0.06599591
2021-05-30,58.701,0.06708462
2021-05-31,57.0226,0.07233984
2021-06-01,56.7718,0.07163401
2021-06-02,56.5129,0.07208287
2021-06-03,56.7408,0.0729977
2021-06-04,56.9074,0.07291102
2021-06-05,56.7709,0.07356686
2021-06-06,56.255,0.07575736
2021-06-07,56.3209,0.07709907
2021-06-08,56.5524,0.0752518
2021-06-09,58.374,0.06971963
2021-06-10,59.1498,0.06738121
2021-06-11,60.5869,0.06306324
2021-06-12,59.3831,0.06674785
2021-06-13,60.3014,0.06434475
2021-06-14,60.698,0.06370058
2021-06-15,60.9132,0.06341481
2021-06-16,61.2927,0.0617004
2021-06-17,61.0393,0.06229545
2021-06-18,60.9692,0.06228806
2021-06-19,61.4589,0.06116425
2021-06-20,60.9771,0.06299627
2021-06-21,63.0857,0.05992065
2021-06-22,64.2927,0.0576524
2021-06-23,63.2124,0.05837789
2021-06-24,63.1803,0.05732038
2021-06-25,63.1358,0.05737519
2021-06-26,63.4186,0.0565048
2021-06-27,63.5043,0.05693195
2021-06-28,62.5569,0.06048601
2021-06-29,62.3789,0.06038859
2021-06-30,61.2098,0.06480077
2021-07-01,61.6217,0.06311151
2021-07-02,61.6616,0.06364157
2021-07-03,61.6291,0.06406525
2021-07-04,61.1939,0.06578638
2021-07-05,61.3596,0.06542369
2021-07-06,60.7659,0.06793189
2021-07-07,60.7878,0.06828674
2021-07-08,61.8577,0.06456265
2021-07-09,62.1163,0.06350527
2021-07-10,62.3059,0.06298734
2021-07-11,62.5159,0.06247199
2021-07-12,62.6654,0.06135557
2021-07-13,63.2246,0.05942166
2021-07-14,62.9247,0.06074836
2021-07-15,63.0165,0.0603284
2021-07-16,63.2896,0.0597064
2021-07-17,63.1662,0.06012961
2021-07-18,63.3579,0.05969174
2021-07-19,63.7228,0.05900273
2021-07-20,63.4999,0.05997764
2021-07-21,62.9987,0.06181548
2021-07-22,62.4364,0.06255377
2021-07-23,62.3868,0.06318008
2021-07-24,62.3704,0.06378504
2021-07-25,62.9825,0.06228499
2021-07-26,63.8895,0.05985238
2021-07-27,64.4835,0.05843167
2021-07-28,64.391,0.05751321
2021-07-29,63.66,0.05948322
2021-07-30,64.1351,0.05865814
2021-07-31,63.5053,0.06087996
2021-08-01,62.5834,0.0641432
2021-08-02,61.7965,0.06663517
2021-08-03,62.0642,0.06563051
2021-08-04,61.4487,0.06858602
2021-08-05,61.5312,0.06901371
2021-08-06,62.0948,0.06749264
2021-08-07,60.8532,0.07066174
2021-08-08,61.5338,0.06884671
2021-08-09,61.702,0.06826381
2021-08-10,61.1857,0.06906589
2021-08-11,60.2703,0.06936992
2021-08-12,60.5493,0.06841595
2021-08-13,60.0099,0.06950238
2021-08-14,58.9482,0.0693691
2021-08-15,58.4948,0.07032972
2021-08-16,59.2218,0.06867007
2021-08-17,59.8714,0.067553
2021-08-18,59.613,0.0676535
2021-08-19,59.4305,0.06804256
2021-08-20,59.9258,0.0665752
2021-08-21,60.2604,0.06591994
2021-08-22,60.3282,0.06575517
2021-08-23,59.9369,0.06700099
2021-08-24,60.4598,0.06642779
2021-08-25,60.6481,0.06588879
2021-08-26,60.8315,0.06612786
2021-08-27,60.4701,0.06666901
2021-08-28,60.7372,0.06637682
2021-08-29,60.86,0.06600661
2021-08-30,60.2274,0.0687174
2021-08-31,58.9564,0.07268112
2021-09-01,57.7652,0.07792039
2021-09-02,57.9525,0.07680631
2021-09-03,57.4704,0.07859087
2021-09-04,57.719,0.07784982
2021-09-05,57.9285,0.07642122
2021-09-06,58.104,0.07463507
2021-09-07,59.1711,0.07326632
2021-09-08,58.5692,0.07594566
2021-09-09,59.1239,0.07390644
2021-09-10,59.689,0.07157728
2021-09-11,59.4478,0.07226855
2021-09-12,58.9396,0.07400767
2021-09-13,59.3099,0.07311488
2021-09-14,59.5459,0.07272405
2021-09-15,59.1312,0.07455403
2021-09-16,59.2481,0.07464269
2021-09-17,59.9411,0.07193917
2021-09-18,60.2258,0.07105268
2021-09-19,60.4551,0.07031126
2021-09-20,60.9188,0.06919456
2021-09-21,61.2414,0.0677544
2021-09-22,60.2537,0.070305
2021-09-23,60.4571,0.07016059
2021-09-24,60.9558,0.06851245
2021-09-25,60.9537,0.0686201
2021-09-26,60.5986,0.07068176
2021-09-27,60.9048,0.06947576
2021-09-28,61.1854,0.06830025
2021-09-29,60.9534,0.06858869
2021-09-30,61.1317,0.06855691
2021-10-01,61.1954,0.06862666
2021-10-02,60.5134,0.07101243
2021-10-03,60.5302,0.0709596
2021-10-04,61.1349,0.06881165
2021-10-05,61.361,0.0682806
2021-10-06,62.5845,0.06475004
2021-10-07,62.036,0.06670935
2021-10-08,62.2827,0.06602746
2021-10-09,62.1661,0.06507566
2021-10-10,62.9694,0.06274079
2021-10-11,63.6484,0.0614351
2021-10-12,63.5146,0.06212629
2021-10-13,63.2382,0.06273117
2021-10-14,62.4114,0.06598599
2021-10-15,63.651,0.06284717
2021-10-16,63.4294,0.06296797
2021-10-17,63.8685,0.06241879
2021-10-18,64.4376,0.06044279
2021-10-19,64.7282,0.0602736
2021-10-20,63.9289,0.06287123
2021-10-21,63.2371,0.06517419
2021-10-22,63.0061,0.06544
2021-10-23,62.3934,0.06791141
2021-10-24,62.519,0.06697714
2021-10-25,62.7419,0.06686179
2021-10-26,62.1082,0.06839477
2021-10-27,62.815,0.06740774
2021-10-28,61.7102,0.07064807
2021-10-29,61.7279,0.07091643
2021-10-30,62.0664,0.06982734
2021-10-31,61.7514,0.06989676
2021-11-01,61.6217,0.07080766
2021-11-02,61.1751,0.07277109
2021-11-03,60.8655,0.07304869
2021-11-04,60.6228,0.07387709
2021-11-05,60.8708,0.07338473
2021-11-06,60.941,0.07341369
2021-11-07,60.9321,0.07311249
2021-11-08,61.4633,0.07123233
2021-11-09,61.4656,0.07058135
2021-11-10,61.494,0.07134396
2021-11-11,60.993,0.07277606
2021-11-12,61.0761,0.07276586
2021-11-13,61.2279,0.07212891
2021-11-14,61.568,0.0708805
2021-11-15,61.3249,0.07167305
2021-11-16,61.8513,0.07019158
2021-11-17,61.6836,0.07091095
2021-11-18,61.8785,0.07017754
2021-11-19,60.7537,0.07396975
2021-11-20,60.9422,0.07386081
2021-11-21,61.1803,0.07301184
2021-11-22,61.1852,0.07265898
2021-11-23,60.533,0.07543347
2021-11-24,60.8816,0.0745858
2021-11-25,60.4499,0.07670134
2021-11-26,60.772,0.07531528
2021-11-27,60.992,0.07480292
2021-11-28,61.1446,0.07495522
2021-11-29,60.6183,0.07680172
2021-11-30,59.4491,0.08135371
2021-12-01,59.8183,0.08017638
2021-12-02,59.8132,0.08001614
2021-12-03,60.0473,0.07886726
2021-12-04,59.1361,0.08335605
2021-12-05,59.0683,0.08495495
2021-12-06,58.8238,0.08591876
2021-12-07,59.088,0.08509753
2021-12-08,58.2651,0.08766842
2021-12-09,58.3263,0.08672249
2021-12-10,59.435,0.08288033
2021-12-11,59.4891,0.08271368
2021-12-12,59.5795,0.08259415
2021-12-13,59.9868,0.08096731
2021-12-14,60.0993,0.07973803
2021-12-15,59.5655,0.08223615
2021-12-16,59.3569,0.08336471
2021-12-17,59.1663,0.08385612
2021-12-18,58.9417,0.08455137
2021-12-19,59.0107,0.08399885
2021-12-20,58.8875,0.08390361
2021-12-21,59.213,0.08208697
2021-12-22,59.1816,0.0818349
2021-12-23,59.3338,0.08088364
2021-12-24,59.9569,0.07965457
2021-12-25,59.485,0.08104141
2021-12-26,59.7369,0.08012771
2021-12-27,59.7918,0.07961962
2021-12-28,59.8447,0.07983778
2021-12-29,60.2695,0.0783008
2021-12-30,60.1346,0.07872279
2021-12-31,59.8895,0.0795371
2022-01-01,60.0064,0.0790803
2022-01-02,59.4448,0.0809326
2022-01-03,59.4511,0.08105839
2022-01-04,59.115,0.08270474
2022-01-05,59.4405,0.08145374
2022-01-06,59.8611,0.07911091
2022-01-07,60.3283,0.07684685
2022-01-08,61.1272,0.07399268
2022-01-09,60.773,0.07531878
2022-01-10,61.3382,0.07365113
2022-01-11,60.6969,0.07580295
2022-01-12,60.354,0.07672359
2022-01-13,60.3708,0.07631505
2022-01-14,60.2239,0.07676363
2022-01-15,60.1522,0.07717434
2022-01-16,60.0744,0.07774893
2022-01-17,60.4393,0.07607258
2022-01-18,60.9342,0.07461006
2022-01-19,61.0347,0.07431416
2022-01-20,61.214,0.07389995
2022-01-21,62.1372,0.07029035
2022-01-22,62.7242,0.06860218
2022-01-23,62.3134,0.06984893
2022-01-24,63.3666,0.06653413
2022-01-25,63.3412,0.06652801
2022-01-26,63.1856,0.06699396
2022-01-27,63.8203,0.06516743
2022-01-28,63.3004,0.06739814
2022-01-29,63.1138,0.06808384
2022-01-30,63.0809,0.06872865
2022-01-31,62.7665,0.0698409
2022-02-01,62.1672,0.07207334
2022-02-02,61.9883,0.07272547
2022-02-03,62.1251,0.07206753
2022-02-04,62.2566,0.07229647
2022-02-05,62.0886,0.07269846
2022-02-06,62.1991,0.07199008
2022-02-07,61.6299,0.07166659
2022-02-08,61.6754,0.07079047
2022-02-09,61.1716,0.07300346
2022-02-10,61.9219,0.07063194
2022-02-12,62.326,0.06902057
2022-02-13,62.561,0.06827008
2022-02-14,62.5406,0.06885258
2022-02-16,61.9072,0.07126917
2022-02-17,61.97,0.07111503
2022-02-18,62.1851,0.06954108
2022-02-19,62.1759,0.06877501
2022-02-20,62.314,0.06838594
2022-02-21,62.3723,0.06951506
2022-02-22,62.5452,0.06900655
2022-02-23,62.4493,0.06946964
2022-02-24,63.111,0.06775849
2022-02-25,62.0565,0.0709136
2022-02-26,62.0021,0.0711195
2022-02-27,62.4708,0.06941451
2022-02-28,63.2694,0.06749688
2022-03-01,63.5207,0.06698029
2022-03-02,63.5451,0.06717483
2022-03-03,63.5644,0.06676321
2022-03-04,63.3857,0.06694102
2022-03-05,62.9754,0.06761359
2022-03-06,63.3032,0.06661323
2022-03-07,63.5878,0.06556264
2022-03-08,63.3883,0.06656509
2022-03-09,63.9383,0.06494427
2022-03-10,63.4894,0.06614139
2022-03-11,63.0559,0.06600342
2022-03-12,63.0911,0.06619018
2022-03-13,63.0484,0.06655922
2022-03-14,63.5362,0.06530744
2022-03-15,63.2026,0.06660186
2022-03-16,63.0724,0.06736731
2022-03-17,62.7052,0.06874097
2022-03-18,62.3518,0.07043223
2022-03-19,62.3622,0.06988877
2022-03-20,62.463,0.0693022
2022-03-21,61.924,0.07057964
2022-03-22,62.1454,0.07023153
2022-03-23,62.0286,0.07069577
2022-03-24,62.0857,0.07072433
2022-03-25,62.467,0.07000368
2022-03-26,62.2353,0.07065692
2022-03-27,62.3745,0.07030646
2022-03-28,62.2251,0.0708645
2022-03-29,62.1258,0.0716057
2022-03-30,61.9775,0.07191877
2022-03-31,62.0404,0.07202872
2022-04-01,61.4408,0.07451881
2022-04-02,61.2583,0.07514091
2022-04-03,61.0246,0.07582884
2022-04-04,61.1999,0.07555034
2022-04-05,61.1512,0.07496449
2022-04-06,61.7224,0.07351825
2022-04-07,61.3899,0.07432315
2022-04-08,61.2119,0.07545263
2022-04-09,60.9705,0.07633288
2022-04-10,60.9592,0.07614273
2022-04-11,61.2219,0.07549304
2022-04-12,61.1268,0.07551694
2022-04-13,61.1322,0.0757796
2022-04-14,60.9663,0.07565261
2022-04-15,60.8568,0.07499451
2022-04-16,60.6516,0.07580828
2022-04-17,60.8389,0.07547017
2022-04-18,60.9945,0.07492242
2022-04-19,61.0725,0.07482299
2022-04-20,61.3002,0.07436862
2022-04-21,61.4683,0.07376385
2022-04-22,61.2326,0.07458702
2022-04-23,61.356,0.07431107
2022-04-24,61.5089,0.07400786
2022-04-25,61.3982,0.07442393
2022-04-26,61.7624,0.07357963
2022-04-27,61.8242,0.07360921
2022-04-28,61.8887,0.07381756
2022-04-29,62.186,0.07292575
2022-04-30,62.4567,0.07237964
2022-05-01,62.0768,0.0735608
2022-05-02,61.9358,0.07419808
2022-05-03,61.9896,0.07375594
2022-05-04,61.8224,0.07408245
2022-05-05,61.5018,0.07524611
2022-05-06,61.4807,0.07484065
2022-05-07,61.7066,0.07425026
2022-05-08,61.6597,0.07397879
2022-05-09,61.8154,0.07413344
2022-05-10,61.4018,0.0756009
2022-05-11,63.11,0.0718237
2022-05-12,64.5337,0.06746145
2022-05-13,63.751,0.06884027
2022-05-14,63.9219,0.06831812
2022-05-15,63.8034,0.06859475
2022-05-16,64.1184,0.06766964
2022-05-17,63.7143,0.06875837
2022-05-18,64.3549,0.06676839
2022-05-19,64.4957,0.06663956
2022-05-20,64.2877,0.06713709
2022-05-21,64.2735,0.06708937
2022-05-22,64.2168,0.06740647
2022-05-23,64.1322,0.06774627
2022-05-24,64.4151,0.06671925
2022-05-25,64.6844,0.06573727
2022-05-26,65.9805,0.06162729
2022-05-27,66.3856,0.06015922
2022-05-28,65.9596,0.06175335
2022-05-29,65.9794,0.06153766
2022-05-30,65.6015,0.0629097
2022-05-31,66.0209,0.06117596
2022-06-01,65.9981,0.0612768
2022-06-02,66.2957,0.06016827
2022-06-03,66.3942,0.05978337
2022-06-04,66.2402,0.06038613
2022-06-05,66.248,0.06035983
2022-06-06,66.735,0.05926706
2022-06-07,67.0329,0.05814131
2022-06-08,66.596,0.05936463
2022-06-09,66.5735,0.05944497
2022-06-10,67.2909,0.05718886
2022-06-11,68.4599,0.05393012
2022-06-12,68.3811,0.05402015
2022-06-13,68.2375,0.05342132
2022-06-14,67.5792,0.05461659
2022-06-15,67.2796,0.05455067
2022-06-16,67.937,0.05229183
2022-06-17,67.4756,0.05311587
2022-06-18,67.553,0.052214
2022-06-19,66.8256,0.05486788
2022-06-20,66.9798,0.05455981
2022-06-21,66.893,0.05436849
2022-06-22,67.3116,0.05261594
2022-06-23,66.9274,0.05426093
2022-06-24,65.4419,0.05793305
2022-06-25,65.5084,0.05787421
2022-06-26,65.6704,0.0571625
2022-06-27,65.5684,0.05758271
2022-06-28,66.0915,0.05639783
2022-06-29,66.6387,0.05457038
2022-06-30,66.6559,0.05387388
2022-07-01,66.4525,0.05511894
2022-07-02,66.3153,0.05545585
2022-07-03,66.1781,0.05570002
2022-07-04,66.03,0.0568647
2022-07-05,66.3369,0.05618471
2022-07-06,65.8569,0.05787797
2022-07-07,66.1748,0.05719926
2022-07-08,66.4461,0.05644472
2022-07-09,66.3752,0.05637329
2022-07-10,66.5618,0.05602164
2022-07-11,66.9174,0.05490562
2022-07-12,67.0934,0.0537929
2022-07-13,66.7601,0.05506764
2022-07-14,65.9398,0.05793719
2022-07-15,65.5972,0.05930601
2022-07-16,64.2801,0.06381166
2022-07-17,64.0632,0.06459122
2022-07-18,62.6865,0.07031913
2022-07-19,63.8671,0.06613626
2022-07-20,64.194,0.06542578
2022-07-21,63.3854,0.06817892
2022-07-22,63.5361,0.06767292
2022-07-23,63.1376,0.06895646
2022-07-24,62.6913,0.07077648
2022-07-25,63.4389,0.06795325
2022-07-26,63.5056,0.0675682
2022-07-27,62.642,0.07128625
2022-07-28,62.3905,0.07234546
2022-07-29,62.285,0.07290281
2022-07-30,62.3796,0.07166178
2022-07-31,62.3071,0.07204487
2022-08-01,62.7572,0.07011308
2022-08-02,62.5294,0.07123103
2022-08-03,62.6301,0.07085675
2022-08-04,62.4908,0.07101501
2022-08-05,61.7048,0.07422384
2022-08-06,61.794,0.07373082
2022-08-07,61.9096,0.07331382
2022-08-08,61.6151,0.07461303
2022-08-09,61.9411,0.07349137
2022-08-10,61.0128,0.07736594
2022-08-11,60.783,0.07846907
2022-08-12,60.4618,0.080126
2022-08-13,60.2426,0.08111109
2022-08-14,60.4866,0.07963822
2022-08-15,60.7012,0.0789632
2022-08-16,60.5953,0.07862206
2022-08-17,60.5487,0.07855587
2022-08-18,60.4584,0.07963426
2022-08-19,60.9592,0.07728841
2022-08-20,61.6152,0.07451936
2022-08-21,61.4374,0.07522678
2022-08-22,61.3589,0.07548628
2022-08-23,60.9353,0.07726584
2022-08-24,60.9055,0.07742112
2022-08-25,60.638,0.07852096
2022-08-26,61.5136,0.07452332
2022-08-27,61.448,0.07447931
2022-08-28,61.7692,0.07324144
2022-08-29,61.0265,0.07647798
2022-08-30,60.8776,0.07715269
2022-08-31,60.8436,0.07749087
2022-09-01,60.4279,0.0789014
2022-09-02,60.3644,0.0790319
2022-09-03,60.4295,0.078523
2022-09-04,60.3309,0.07895186
2022-09-05,59.7208,0.08147679
2022-09-06,59.3471,0.08307773
2022-09-07,58.8844,0.08468849
2022-09-08,58.862,0.08460859
2022-09-09,60.068,0.08039596
2022-09-10,59.7537,0.08195907
2022-09-11,60.0567,0.08091281
2022-09-12,61.2027,0.07649256
2022-09-13,60.6785,0.07805801
2022-09-14,59.9662,0.08069395
2022-09-15,61.4344,0.07476089
2022-09-16,61.626,0.0724392
2022-09-17,61.3104,0.07302778
2022-09-18,62.4295,0.06886557
2022-09-19,61.7373,0.07053088
2022-09-20,61.2503,0.07012199
2022-09-21,62.0531,0.06749591
2022-09-22,61.0478,0.06843682
2022-09-23,60.6065,0.06886554
2022-09-24,60.5445,0.06959176
2022-09-25,60.6584,0.06888407
2022-09-26,60.9655,0.06949521
2022-09-27,61.1285,0.06963641
2022-09-28,61.4396,0.06883275
2022-09-29,61.1955,0.06824889
2022-09-30,61.2034,0.0682821
2022-10-01,61.2506,0.06789726
2022-10-02,61.6529,0.06713297
2022-10-03,61.6364,0.06745687
2022-10-04,61.7275,0.06700324
2022-10-05,61.5654,0.06710744
2022-10-06,61.3281,0.06773517
2022-10-07,60.8083,0.06819853
2022-10-08,60.8376,0.06775068
2022-10-09,60.577,0.06799
2022-10-10,61.0452,0.06745442
2022-10-11,61.2873,0.06715292
2022-10-12,61.2076,0.06758052
2022-10-13,61.6935,0.06644378
2022-10-14,61.2745,0.06764746
2022-10-15,61.4958,0.06685922
2022-10-16,61.3664,0.06778251
2022-10-17,61.3383,0.06812742
2022-10-18,61.495,0.06779752
2022-10-19,61.7725,0.06714688
2022-10-20,61.739,0.06735054
2022-10-21,61.5308,0.06779054
2022-10-22,61.3324,0.06842627
2022-10-23,61.0977,0.06970772
2022-10-24,61.2541,0.06951663
2022-10-25,60.6218,0.07271924
2022-10-26,59.9913,0.07555211
2022-10-27,60.0525,0.07469279
2022-10-28,59.7629,0.0755155
2022-10-29,58.9171,0.0778169
2022-10-30,59.1772,0.07709819
2022-10-31,59.0499,0.07667829
2022-11-01,58.7636,0.07714599
2022-11-02,59.3122,0.07541969
2022-11-03,59.2722,0.07573958
2022-11-04,58.5951,0.07774007
2022-11-05,59.0252,0.07646075
2022-11-06,59.5553,0.07518926
2022-11-07,59.2984,0.07620677
2022-11-08,60.587,0.0719113
2022-11-09,61.4068,0.06936023
2022-11-10,59.8427,0.07397067
2022-11-11,59.425,0.07571747
2022-11-12,59.8194,0.07465184
2022-11-13,59.9976,0.07476166
2022-11-14,59.6743,0.07460995
2022-11-15,59.7096,0.07413256
2022-11-16,60.0766,0.0729185
2022-11-17,60.2085,0.07194661
2022-11-18,60.0645,0.07259113
2022-11-19,59.9372,0.0729879
2022-11-20,60.8482,0.07014549
2022-11-21,60.6335,0.07020159
2022-11-22,60.5239,0.07016517
2022-11-23,60.2083,0.07138665
2022-11-24,59.7223,0.07252297
2022-11-25,59.5232,0.07257194
2022-11-26,59.4756,0.07324735
2022-11-27,59.3916,0.07281951
2022-11-28,59.6373,0.07209938
2022-11-29,59.0822,0.07401801
2022-11-30,58.839,0.0755689
2022-12-01,59.0763,0.07521308
2022-12-02,59.0064,0.07571672
2022-12-03,59.5777,0.07343003
2022-12-04,59.2757,0.07476082
2022-12-05,59.3641,0.07419984
