date,price_usd,market_cap_usd,mvrv,supply,realized_price_usd
2013-07-11,2.68370397136178,51950750.5484258920382053032124,1.44057598,19357854.33222158,1.8629381640542002
2013-07-12,2.66406826728563,51642575.2924258828335143098954,1.43288598,19384854.33222158,1.8592325589546423
2013-07-13,2.58050328515488,50092224.8500815187928647783104,1.3876663,19411804.33222158,1.8595993036329268
2013-07-14,2.74720603465225,53403224.729713821001705245555,1.4776009,19439104.33222158,1.8592341373453751
2013-07-15,2.9451133220339,57344756.019203861245751071562,1.57838789,19471154.33222158,1.865899593308398
2013-07-16,2.9030975831536,56617528.037435924903870374688,1.55132933,19502454.33222158,1.8713612429113295
2013-07-17,2.82,55085187.2168648556,1.50546472,19533754.33222158,1.873175746024789
2013-07-18,2.56131811271186,50108229.9283304386521922139388,1.3669403,19563454.33222158,1.8737600411019122
2013-07-19,2.79922881355932,54836624.6616251963274827141256,1.49233182,19589904.33222158,1.8757415583079373
2013-07-20,2.799,54909534.57588820242,1.4874371,19617554.33222158,1.8817602438449332
2013-07-21,2.66435657667963,52336633.8674452003039178324154,1.41215462,19643254.33222158,1.886731480352789
2013-07-22,2.62086027632963,51553643.4196894341949862794154,1.38743354,19670504.33222158,1.8889987886047717
2013-07-23,2.71515651557569,53491446.0338420973291103413902,1.43524088,19701054.33222158,1.8917775778346628
2013-07-24,2.84,56036904.3035092872,1.4982706,19731304.33222158,1.8955187400727216
2013-07-25,2.7590824221391,54516238.692579012747178781778,1.45405837,19758829.33222158,1.8975045837665379
2013-07-26,2.63041953050847,52055159.0179754605695121067826,1.38537187,19789679.33222158,1.8987100773949381
2013-07-27,2.63041953050847,52125654.2613930875655121067826,1.38477437,19816479.33222158,1.899529329466482
2013-07-28,2.84840151957919,56524902.6650817991415094369202,1.49634472,19844429.33222158,1.903573074778645
2013-07-29,2.65,52660215.230387187,1.39183498,19871779.33222158,1.9039613446128505
2013-07-30,2.78254789135009,55371671.6370215570066052329422,1.45940887,19899629.33222158,1.906626681904496
2013-07-31,2.77644222837424,55319165.7963497729101708440992,1.4543646,19924479.33222158,1.9090413974420444
2013-08-01,2.74253170625365,54714959.250161142332533483767,1.43652229,19950529.33222158,1.9091466420988497
2013-08-02,2.67,53342673.3170316186,1.39784174,19978529.33222158,1.9100874752817154
