date,price_usd,market_cap_usd,mvrv,supply,realized_price_usd,sma_200d,mayer_multiple,ath_usd,drawdown_pct,halving_number,days_since_halving
2021-10-26,0.373089026239277,39339244952.2337514672547560338251,2.755911192201,105441978148.6789463,0.13537773905599282,0.372261009996685,1.0022242894645328,0.880229965321243,-57.614596078523995,3,533
2021-10-27,0.332266280755448,35034813115.9609605525403963034024,2.477771413506,105441975743.9877163,0.13409884339786513,0.37109692487972085,0.8953625278979109,0.880229965321243,-62.25233247607217,3,534
2021-10-28,0.342823552697036,36147992392.5037001977482385080748,2.557490010579,105441974765.5109993,0.13404687849373959,0.36986822708018985,0.9268802443598639,0.880229965321243,-61.052955908866224,3,535
2021-10-29,0.361014555448302,38066087466.5341330929701933758686,2.708623438522,105441974269.6088393,0.13328340525816867,0.36872822578625475,0.979080336685632,0.880229965321243,-58.986336563019805,3,536
2021-10-30,0.357249975004315,37669142366.9865038251656134365795,2.674970640688,105441973415.2018393,0.13355285832686023,0.36722624398125353,0.9728334531084117,0.880229965321243,-59.41401803176113,3,537
2021-10-31,0.373031261409423,39333151065.7312363145353305545739,2.782235576085,105441969976.2397893,0.13407608781077082,0.3659137637605345,1.0194512979663328,0.880229965321243,-57.6211585488022,3,538
2021-11-01,0.366667195227518,38662110963.8277400244570558915754,2.735439635375,105441968812.7207403,0.13404324134436688,0.36454353971933023,1.0058255195245616,0.880229965321243,-58.344158950132815,3,539
2021-11-02,0.380500090088478,40120677519.3358173173805776452956,2.834164283676,105441965887.5942002,0.1342547756599901,0.36339466181475655,1.0470712150483958,0.880229965321243,-56.77264975299799,3,540
2021-11-03,0.384732247966495,40565444749.414670525111130921319,2.86387486085,105438119533.3211962,0.1343397552825706,0.36232703859233034,1.0618369787173785,0.880229965321243,-56.29184836645664,3,541
2021-11-04,0.369413534422922,38950215752.4378162770873760575556,2.751660609609,105437977017.5008698,0.13425112571401535,0.3614338344184349,1.0220778998660345,0.880229965321243,-58.032156484458774,3,542
2021-11-05,0.359840731416056,37940664984.3652381599554101403328,2.68371146186,105437382908.4328488,0.1340832412612126,0.3607214864292177,0.997558351674916,0.880229965321243,-59.11969080889777,3,543
2021-11-06,0.358952400916171,37846663825.5230706745753338603803,2.677478824333,105436441514.0426993,0.13406358162537155,0.3598897637323946,0.9973954168451409,0.880229965321243,-59.22061108369901,3,544
2021-11-07,0.363123675368323,38286209477.4412640916121899996585,2.70783309016,105435729131.6983395,0.1341012031679053,0.35924240837204297,1.0108040334488029,0.880229965321243,-58.74672646076077,3,545
2021-11-08,0.377490110700371,39800908564.0699415122444164437372,2.811794283643,105435632446.7040532,0.13425239282131604,0.3588735029529946,1.0518751247840519,0.880229965321243,-57.11460350448253,3,546
2021-11-09,0.414222226647198,43673682732.3176024459516911314006,3.06850934384,105435391736.0292197,0.13499135255323394,0.3587003906144315,1.1547861041847796,0.880229965321243,-52.94158992916969,3,547
2021-11-10,0.382615818361015,40340254818.925188219251702167891,2.84082215487,105432794158.1922994,0.13468488962080907,0.35846776166090877,1.0673646539042163,0.880229965321243,-56.53228889777934,3,548
2021-11-11,0.391713188144584,41299501164.7424664790387315849384,2.902889932376,105433011740.9744701,0.13493904256437614,0.35834865007958877,1.0931063590098218,0.880229965321243,-55.49876696124212,3,549
2021-11-12,0.379859504572504,40049663596.4992650807622965180312,2.817876365295,105432832703.6896953,0.13480346733833265,0.35782404436912174,1.0615818320488577,0.880229965321243,-56.84542454381531,3,550
2021-11-13,0.378760198280015,39933735465.4427263850925808657295,2.81016712168,105432766290.6121153,0.13478209013191395,0.3571764811894675,1.060428718650986,0.880229965321243,-56.97031307701674,3,551
2021-11-14,0.376606981340341,39706689883.2759368813622098258387,2.794867451194,105432697349.2636007,0.1347494963238597,0.3565791177274121,1.056166675548957,0.880229965321243,-57.21493289507623,3,552
2021-11-15,0.377466080990112,39796990336.795048487795171291328,2.801994014418,105431964197.698494,0.1347133787751917,0.3560035991637379,1.060287260793964,0.880229965321243,-57.117333439977315,3,553
2021-11-16,0.345276524400935,36402742621.363959677191221827606,2.573155765074,105430691196.0603076,0.1341840743135134,0.3550891193088715,0.9723658248750756,0.880229965321243,-60.77428194858998,3,554
2021-11-17,0.344965359596842,36369759286.5120775544487379249324,2.570037237216,105430178059.0871422,0.13422582155678284,0.35412742091733795,0.9741277834493517,0.880229965321243,-60.809632347503005,3,555
2021-11-18,0.32692733299064,34467311316.594017912395956696768,2.440788934766,105428050329.4009512,0.1339433034679759,0.3529902771973196,0.9261652632089054,0.880229965321243,-62.85887258208407,3,556
2021-11-19,0.354114793844788,37333493977.031573915938180750982,2.638724135821,105427659691.0413515,0.13419924767338756,0.35199395398658895,1.0060252167236936,0.880229965321243,-59.77019554025832,3,557
2021-11-20,0.348422363052625,36733160676.75658786580837960865,2.596854767571,105427103917.5762852,0.13417090836332218,0.35119476293270435,0.9921058051750885,0.880229965321243,-60.4168936778394,3,558
2021-11-21,0.345188351636147,36392025660.7791624906319182631556,2.573857761849,105426575051.8109548,0.13411321975623533,0.3499373888947816,0.9864288943984132,0.880229965321243,-60.784298963263616,3,559
2021-11-22,0.337169543713987,35546482713.9342570758801753786019,2.517020457746,105426137611.3125537,0.13395582172419984,0.34834803383347285,0.9679099950802946,0.880229965321243,-61.69528907244872,3,560
2021-11-23,0.341098793322374,35960571923.2261463845581563698504,2.545639931291,105425679091.2761996,0.13399333862169133,0.3469003017182169,0.983276150619911,0.880229965321243,-61.248900087389224,3,561
2021-11-24,0.327209286787293,34495856498.6685845841035890091331,2.460875712464,105424442066.9303967,0.13296457237967063,0.3454520213282561,0.9471916983700945,0.880229965321243,-62.82684074861314,3,562
2021-11-25,0.34238577373611,36095209898.287196894114938746504,2.574650706257,105422633377.5981464,0.13298338796172735,0.34403466647586706,0.9952071901455526,0.880229965321243,-61.102690521203165,3,563
2021-11-26,0.329252601996383,34710510156.3655101239258731039176,2.480297612438,105422128620.7081272,0.1327472156346372,0.3423461581261001,0.9617534597105244,0.880229965321243,-62.59470650079254,3,564
2021-11-27,0.324807590107262,34241630922.3552000593358630783292,2.448942128748,105421276981.3892066,0.13263179488578483,0.3403565788227979,0.954315592284669,0.880229965321243,-63.099689523893645,3,565
2021-11-28,0.322647231921042,34013906019.1369364258044233067266,2.433250328592,105421347694.8743673,0.13259927600944443,0.3388545982702681,0.9521701448587125,0.880229965321243,-63.345120635231865,3,566
2021-11-29,0.328848046836977,34665727108.7171790222927797047948,2.480452360122,105415639357.2936524,0.13257583661909264,0.3373014369432144,0.9749381734544447,0.880229965321243,-62.64066666749265,3,567
2021-11-30,0.337048191603162,35530133429.2761060146459458542432,2.541009440563,105415588377.0740336,0.13264342360274103,0.3356293643167653,1.004227363387244,0.880229965321243,-61.70907548231954,3,568
2021-12-01,0.328021109144915,34578350232.121413486783598582004,2.475879466472,105415015278.3161176,0.13248670364891715,0.3338653291883591,0.9824952771896033,0.880229965321243,-62.734612309499994,3,569
2021-12-02,0.337673390799601,35595711096.3615153687656288130339,2.543909581419,105414616804.9305939,0.1327379688594301,0.3319830876383017,1.0171403404967996,0.880229965321243,-61.63804868011214,3,570
2021-12-03,0.326927516704257,34462807305.4633811094298424990016,2.480686282728,105414214297.0452288,0.13178914197273514,0.3303907288401847,0.9895178289412506,0.880229965321243,-62.85885171099081,3,571
2021-12-04,0.292671665809468,30850622152.3465576079349928974476,2.230124514198,105410348032.9066157,0.13123557180156772,0.3286268500958785,0.8905896329654124,0.880229965321243,-66.75054504618501,3,572
2021-12-05,0.286046038891058,30151837845.3273222375339704818846,2.181941625178,105409038217.1339687,0.13109701725761005,0.32773157123326774,0.8728058691893938,0.880229965321243,-67.50326049322071,3,573
2021-12-06,0.296125093874388,31214076122.6810786283354390114708,2.259610008513,105408412756.5414641,0.1310514171732057,0.3267473977954467,0.9062814145493849,0.880229965321243,-66.35821256479082,3,574
2021-12-07,0.286024192024266,30148604149.243000600502807011218,2.199946900093,105405783811.060373,0.13001413443759696,0.32609117257166015,0.8771295149408277,0.880229965321243,-67.50574244312617,3,575
2021-12-08,0.304712649851688,32117612446.01363677184315658564,2.341868724754,105402950818.241905,0.13011517111562107,0.325651389267337,0.93570198038228,0.880229965321243,-65.3826088798872,3,576
2021-12-09,0.276576487203256,29150653650.7321216130987667724336,2.131745173312,105398162893.3963306,0.12974181467175605,0.3252128096634068,0.8504477037343975,0.880229965321243,-68.57906477856403,3,577
2021-12-10,0.262759874469253,27693532117.6093081805711303657832,2.034974303589,105394829303.9311944,0.12912196188710306,0.3243636600435293,0.8100780291910347,0.880229965321243,-70.14872421738588,3,578
2021-12-11,0.273934410529145,28870773080.9606300951749497734595,2.117966123143,105393013696.9373211,0.12933842875760182,0.32358939705532463,0.846549401871502,0.880229965321243,-68.87922232581894,3,579
2021-12-12,0.276556255745986,29145545535.8187729586556073557498,2.137965759144,105387402852.9972893,0.12935485732788993,0.322762382478244,0.8568416604888194,0.880229965321243,-68.58136320716417,3,580
2021-12-13,0.254040705857114,26771952170.6208780626319172145644,1.971661883136,105384497654.7925646,0.12884597913565837,0.32193367484599655,0.7891088311238006,0.880229965321243,-71.13927997618202,3,581
2021-12-14,0.266782905945469,28114472379.5173743091311809754578,2.072253988407,105383335112.4229562,0.12874044756963046,0.32128197893628674,0.830369966061416,0.880229965321243,-69.69168098610393,3,582
2021-12-15,0.271408312638975,28601204764.445960655814369352565,2.103778541123,105380725027.7224814,0.12900992539552042,0.32080116045954293,0.8460328268457216,0.880229965321243,-69.16620390900648,3,583
2021-12-16,0.256504590414164,27030111712.8026255822789800995836,1.991730790062,105378666592.9002499,0.12878476935438615,0.32021333826724635,0.8010428041572967,0.880229965321243,-70.85936624293952,3,584
2021-12-17,0.254567057548036,26825829670.562538083795060220156,1.978501297224,105378244651.708671,0.1286666113917714,0.31948261355714963,0.7968103638368996,0.880229965321243,-71.07948291045388,3,585
2021-12-18,0.255689804969722,26943096411.508321284513073651674,1.987389268121,105374152147.751217,0.12865612644243915,0.3186677882458919,0.8023710409425675,0.880229965321243,-70.95193130849539,3,586
2021-12-19,0.25406814086811,26772007883.492270534335966974969,1.975934145408,105373337215.8217979,0.12858127962338992,0.317834720166075,0.7993718896895667,0.880229965321243,-71.13616317579157,3,587
2021-12-20,0.257874702978112,27172856694.8024366027222413777024,2.015104673123,105372323771.9398402,0.1279708723906927,0.31699614847467134,0.8134947513367555,0.880229965321243,-70.70371230954406,3,588
2021-12-21,0.268084571192447,28248896219.1039070622902335841556,2.049804270572,105373077210.1210348,0.13078544866024586,0.3164052114188802,0.847282413555247,0.880229965321243,-69.54380312483357,3,589
2021-12-22,0.268328385478405,28274991745.933485336911666947093,2.052180834212,105374583071.1192106,0.1307527977091932,0.3158790345103274,0.849465637674767,0.880229965321243,-69.51610419437634,3,590
2021-12-23,0.287808980128381,30328261808.1389410107382444541991,2.129608559703,105376356896.8925811,0.13514642341995445,0.31542264395000325,0.9124550365952826,0.880229965321243,-67.30297860021793,3,591
2021-12-24,0.2784376155428,29340613427.11060512369782913704,2.059005056173,105375896751.2797018,0.13522920437132008,0.3150772490277265,0.8837122210569313,0.880229965321243,-68.36762817530494,3,592
2021-12-25,0.290465508773267,30607845157.5510461545123426357615,2.143852076307,105375145182.7041845,0.13548766353022965,0.314772964906511,0.9227778149865461,0.880229965321243,-67.00117921260946,3,593
2021-12-26,0.291851542048446,30754208152.7204856502395078107316,2.153711784194,105376205782.1007846,0.13551095563962282,0.31442544194649374,0.9282058736777121,0.880229965321243,-66.84371658014008,3,594
2021-12-27,0.300899917703978,31707944248.5622901975854153058862,2.21858638505,105377045266.4470779,0.13562686570673993,0.314230765131542,0.9575762499830864,0.880229965321243,-65.81576070360617,3,595
2021-12-28,0.276262295500881,29111538779.5344458003336523539313,2.040526017064,105376445695.3975073,0.13538778392954753,0.3140269184903989,0.8797408095743471,0.880229965321243,-68.61475905332783,3,596
2021-12-29,0.267393847928107,28177007791.1262763172413169257412,1.977091083746,105376425110.2071116,0.13524609469254958,0.31371350792015024,0.8523504445213974,0.880229965321243,-69.62227389855778,3,597
2021-12-30,0.267635801749916,28202674165.7149229877860108916852,1.982116766347,105377060846.5456347,0.13502524487654843,0.3133308613433153,0.8541635528734868,0.880229965321243,-69.59478632924734,3,598
2021-12-31,0.267536578229185,28191908441.3852673539697852384385,1.981594501272,105375902719.4953921,0.13501075929381684,0.3129529201016277,0.8548780377007049,0.880229965321243,-69.60605878356498,3,599
2022-01-01,0.275673318527507,29049495127.8392292100766106406082,2.041069218457,105376520596.9348726,0.13506318944729837,0.3126593877939196,0.8817049136845655,0.880229965321243,-68.68167076919507,3,600
2022-01-02,0.291755514093706,30744497509.8296404680944405383598,2.15432595059,105377605648.1151083,0.13542774899675863,0.3125365436220081,0.9335084810004318,0.880229965321243,-66.85462599682927,3,601
2022-01-03,0.290362195347181,30597472116.4101347332171968366865,2.144056016003,105376914098.0122165,0.13542659015433794,0.31240614957269186,0.9294381552486642,0.880229965321243,-67.01291630747741,3,602
2022-01-04,0.279815021099228,29485920137.2964161640347875095792,2.067954432795,105376473433.9980964,0.13531005164414403,0.312318858594843,0.8959273940681862,0.880229965321243,-68.21114570927968,3,603
2022-01-05,0.267242152865442,28160728820.8761315659226144770118,1.979802875622,105375325407.7968179,0.13498422300325322,0.3122030924868194,0.8559881669869253,0.880229965321243,-69.63950747031078,3,604
2022-01-06,0.268053757016577,28246145164.0433688307427852984322,1.986825025735,105374927322.1213186,0.13491563350799549,0.3120588008702617,0.8589847691173441,0.880229965321243,-69.54730382091118,3,605
2022-01-07,0.256359328311151,27013995616.1670528762727243937423,1.903169883665,105375512543.7813473,0.13470123214511517,0.31214344824381374,0.8212869107248086,0.880229965321243,-70.87586898753307,3,606
2022-01-08,0.255739100932605,26949085075.0919280704137568896425,1.899040659809,105377257434.6925085,0.1346675225786511,0.3122592918720666,0.8189959677401112,0.880229965321243,-70.94633095803866,3,607
2022-01-09,0.260978574880569,27501490922.7079845484381417852155,1.938139163534,105378347380.7894995,0.13465419810448548,0.3122931925102537,0.8356844822097752,0.880229965321243,-70.35109174165368,3,608
2022-01-10,0.252851505617945,26645096632.4703999379018696004475,1.878966103442,105378437701.4181555,0.13456948752548376,0.31222576541826147,0.8098354896471213,0.880229965321243,-71.27438106180969,3,609
2022-01-11,0.262211888919067,27631616542.187111090374759767087,1.948231972414,105378961480.712061,0.13458966521023036,0.3123167376721417,0.8395704017449335,0.880229965321243,-70.21097903394235,3,610
2022-01-12,0.282750566493904,29798232524.898322826108878735992,2.100928230403,105386994955.9968855,0.13458363898497702,0.3124968056742476,0.9048110616165734,0.880229965321243,-67.87764815633001,3,611
2022-01-13,0.270373726193993,28494838139.801863112827206333723,2.009947708335,105390558990.028611,0.1345177912205314,0.31256078231559,0.865027672988734,0.880229965321243,-69.28373983549638,3,612
2022-01-14,0.268970502439786,28348966710.0418667967372692639934,1.999055248043,105398050912.2494019,0.13454880884512724,0.31258952373303794,0.860459106970891,0.880229965321243,-69.44315542113767,3,613
2022-01-15,0.259723740669877,27372510629.4054514517556604771107,1.938691660252,105390868616.0399991,0.13396856549953745,0.3124836613689546,0.8311594261666594,0.880229965321243,-70.49364928458327,3,614
2022-01-16,0.259163891024329,27312818044.6635554780336891149128,1.935038933446,105388207966.4391432,0.13393213260200343,0.31237185730223094,0.8296646607750541,0.880229965321243,-70.55725194157118,3,615
2022-01-17,0.255771408481494,26954409103.773912587420615092647,1.910762880251,105384762369.6538505,0.13385826735753606,0.3122989890555205,0.8189953136096222,0.880229965321243,-70.94266060481714,3,616
2022-01-18,0.25448058186402,26817981990.466297164084155953326,1.905533437065,105383215465.9105063,0.1335482111801638,0.31225766076659783,0.8149698593119089,0.880229965321243,-71.08930712542302,3,617
2022-01-19,0.246746178415243,26002576238.4865689200413064936933,1.85086778141,105381880301.0090831,0.13331377902492342,0.3121780609711005,0.790402046984606,0.880229965321243,-71.96798698790127,3,618
2022-01-20,0.232683410408078,24520778350.9495781124439427618158,1.75071030266,105382581026.9209361,0.13290800314280593,0.3120026581330943,0.7457738078270466,0.880229965321243,-73.56561130895386,3,619
2022-01-21,0.2039157681581,21488809023.567192286157045585,1.547368659749,105380810996.95285,0.13178227882111646,0.3117438589202856,0.6541131840234333,0.880229965321243,-76.83380750578286,3,620
2022-01-22,0.191943198456545,20226998609.3551250797854442442935,1.461828356954,105380126891.7294743,0.13130351285324324,0.31140847456253284,0.6163711463735441,0.880229965321243,-78.19397134628396,3,621
2022-01-23,0.200022119559309,21078329493.4293716507678159079246,1.522622920032,105379992672.1573894,0.13136681244434784,0.3111169764647569,0.6429161205928836,0.880229965321243,-77.27615197849914,3,622
2022-01-24,0.197226895257265,20783811280.5117608719094696299535,1.502935875488,105380208178.0029119,0.1312277512792925,0.31088682460236927,0.6344009448117408,0.880229965321243,-77.59370811861803,3,623
2022-01-25,0.196919548019506,20751364968.216585153214138553113,1.50434756296,105379913659.7705605,0.13090030048112095,0.3106352649163692,0.6339252823484857,0.880229965321243,-77.6286248165115,3,624
2022-01-26,0.197164991584844,20777242617.5912914975276810866144,1.505675448473,105379978720.2609576,0.1309478691339501,0.31039205773343315,0.6352127468228284,0.880229965321243,-77.60074078904051,3,625
2022-01-27,0.192710377816935,20307770773.679286338882279001504,1.472784018966,105379746559.2155584,0.13084768393415316,0.3101295203393242,0.6213867599771974,0.880229965321243,-78.10681464966889,3,626
2022-01-28,0.198476529639065,20915456898.026087959652418808284,1.516810451479,105380001031.1618136,0.13085124080305224,0.30992736373735025,0.6403969215421234,0.880229965321243,-77.45174131096181,3,627
2022-01-29,0.202334028105322,21322056137.0179722352339696399016,1.545870196992,105380475724.6225028,0.13088681604641164,0.3097779709743433,0.6531582199629034,0.880229965321243,-77.01350373462013,3,628
2022-01-30,0.195718998392753,20624986173.4304957274084083857174,1.496535303543,105380603532.6317558,0.1307814108557242,0.30955763221345833,0.6322538294187273,0.880229965321243,-77.76501526833108,3,629
2022-01-31,0.19978710567034,21053891848.251686801857636533638,1.527289012045,105381635003.9716607,0.13081159105756304,0.3093587014284831,0.6458105259293195,0.880229965321243,-77.30285112511173,3,630
2022-02-01,0.202477876392436,21337482465.9486939222127628463036,1.548044471917,105381796994.9125851,0.13079590416527262,0.309183869976722,0.6548785239271385,0.880229965321243,-76.99716160895058,3,631
2022-02-02,0.193076523697175,20346555557.10264953140295404826,1.4774579216,105380784610.6375192,0.13068157195846533,0.30898710592998996,0.6248691935414358,0.880229965321243,-78.06521803348161,3,632
2022-02-03,0.193473361253326,20388364667.1804058977865619231922,1.480532611073,105380733218.7955647,0.13067821661362006,0.30880376306269475,0.6265252707236154,0.880229965321243,-78.02013463802982,3,633
2022-02-04,0.208256867527821,21946498782.3699802309760216043756,1.591940975288,105381873082.4718236,0.1308194655207898,0.3087795284244247,0.6744516665028617,0.880229965321243,-76.3406296385494,3,634
2022-02-05,0.2136905806153,22519209913.11460630126371307044,1.632509648763,105382323583.3458948,0.13089697863483962,0.3087881006292739,0.6920298424059207,0.880229965321243,-75.72332355928,3,635
2022-02-06,0.223325210668454,23534744882.7098402878049943608326,1.704610105301,105383287503.7527569,0.131012487825783,0.30876797431801944,0.7232784137076257,0.880229965321243,-74.62876526965874,3,636
2022-02-07,0.239367042883307,25225460869.0547697009555249207272,1.718148516335,105384018473.0541496,0.1393168521856907,0.30865365083390695,0.775519882031512,0.880229965321243,-72.80630604344978,3,637
2022-02-08,0.243119375571331,25620887223.0481370918982283264721,1.742950436966,105383979219.4225691,0.13948725701835524,0.30852773403464456,0.7879984479581053,0.880229965321243,-72.38001600154527,3,638
2022-02-09,0.239645593282343,25254690973.1331169026578960761406,1.717986589876,105383498303.5921042,0.13949212100639274,0.3083941833144092,0.7770755943150305,0.880229965321243,-72.77466085866736,3,639
2022-02-10,0.232654234150678,24517844345.8371170458930267510966,1.669316904342,105383185633.1408497,0.13937092085123529,0.30825128209661673,0.7547551224061285,0.880229965321243,-73.56892592655943,3,640
2022-02-11,0.215301943398575,22688962098.3710791078093177663475,1.600187166012,105382058982.9438973,0.13454797536912655,0.30801961863305133,0.6989877604357001,0.880229965321243,-75.54026199051293,3,641
2022-02-12,0.217709702715492,22942738271.9326597545960981496008,1.617914773764,105382249783.8543874,0.13456191033412776,0.3078022662891467,0.7073037679033118,0.880229965321243,-75.26672445921128,3,642
2022-02-13,0.211419311458119,22279779582.4416468692297852750271,1.572379079865,105381951292.8228809,0.13445823221984796,0.3075246443097058,0.6874873782317108,0.880229965321243,-75.9813548973011,3,643
2022-02-14,0.211035734554729,22239311216.1990444176395529031844,1.570028968296,105381731975.9730436,0.13441518520755222,0.3072146643992364,0.6869324905678348,0.880229965321243,-76.02493179407828,3,644
2022-02-15,0.220467924871922,23233373435.664106300005083290263,1.638398775041,105382102404.0627915,0.1345630430335282,0.3069225178235832,0.7183178557092553,0.880229965321243,-74.95337200984046,3,645
2022-02-16,0.219943742042757,23178124987.9693607575691062991634,1.634456283683,105382061670.4045162,0.13456691637364998,0.30658757521931873,0.7173928750550941,0.880229965321243,-75.01292267839487,3,646
2022-02-17,0.202883894736909,21380105156.4414760287838762769718,1.510945966718,105380987407.4345102,0.1342760755221466,0.30621356450631615,0.6625568500337423,0.880229965321243,-76.9510352146594,3,647
2022-02-18,0.201116658526994,21194118540.8517793429252807839734,1.498411462056,105382212970.7226211,0.13421991463615598,0.30583871171667865,0.6575905888372413,0.880229965321243,-77.15180504521955,3,648
2022-02-19,0.20354323781917,21449898048.64901570518374620989,1.516216270674,105382513703.085217,0.1342441983746088,0.30548431343785754,0.6662968567142984,0.880229965321243,-76.8761294390965,3,649
2022-02-20,0.195431068070345,20594963214.037568001083895426175,1.457192615497,105382237416.951815,0.13411478070364086,0.30505563814017245,0.6406407344634778,0.880229965321243,-77.79772607502386,3,650
2022-02-21,0.180218320880307,18991473747.9148268578910480450823,1.346171168978,105380372290.3850589,0.1338747441880864,0.30455147368223384,0.591749955110528,0.880229965321243,-79.5259957078903,3,651
2022-02-22,0.185251140311845,19521782713.666169729230623594582,1.383728378175,105380094723.3248556,0.1338782547454673,0.3040543517774713,0.6092698204412644,0.880229965321243,-78.95423382408518,3,652
2022-02-23,0.182195540074589,19199685572.7323244935207685258443,1.361524207347,105379558494.5282887,0.13381733434589926,0.30343072859070286,0.6004518425698151,0.880229965321243,-79.30137040857316,3,653
2022-02-24,0.182406639652863,19222305806.2807374802011313450146,1.364194994566,105381612439.4517342,0.1337100930434752,0.3028979550581429,0.602204922835643,0.880229965321243,-79.27738808729454,3,654
2022-02-25,0.190156073017222,20039029969.4259596134027205539356,1.420467782637,105382014108.0167898,0.13386862788553391,0.3023538225654912,0.6289190307029552,0.880229965321243,-78.39700072607458,3,655
2022-02-26,0.19237400112621,20272821323.123432766231183072693,1.436770036582,105382334434.1792233,0.1338933832333096,0.3017664187921754,0.6374930712840409,0.880229965321243,-78.14502928720424,3,656
2022-02-27,0.180541462523223,19025730197.2517387504658064374396,1.34971690082,105381500356.4871652,0.13376246708738534,0.30098463378407103,0.5998361452988494,0.880229965321243,-79.48928466013608,3,657
2022-02-28,0.196260952414055,20682553220.337195191737363851071,1.465881036514,105382924957.4967322,0.1338860027009979,0.3003336543986682,0.6534763904731593,0.880229965321243,-77.70344567371905,3,658
2022-03-01,0.198393086444228,20907401602.6548185951950609669,1.48161279483,105383720659.702925,0.13390346461404012,0.2995245233194962,0.6623600773837356,0.880229965321243,-77.46122101491696,3,659
2022-03-02,0.193601630582414,20402473537.2593369021151623737046,1.440450820712,105383789774.3027389,0.134403499098094,0.29852399652218226,0.6485295414703057,0.880229965321243,-78.00556238598871,3,660
2022-03-03,0.188280981071811,19841667132.8412038904144062316507,1.401620866248,105383278862.7414537,0.13433089190218786,0.29750675537817806,0.6328628767856923,0.880229965321243,-78.61002368817367,3,661
2022-03-04,0.175999982065745,18547220522.0714627558517168635455,1.31227244727,105381945522.8303759,0.13411847702196936,0.29651705020407354,0.5935577125990413,0.880229965321243,-80.00522715657456,3,662
2022-03-05,0.179967977427144,18965331371.3768694384020108452032,1.342424517373,105381699802.9805528,0.13406189703635968,0.2957021790934674,0.608612280027394,0.880229965321243,-79.55443639532722,3,663
2022-03-06,0.173147486180619,18246459228.4094289072518312324271,1.292288780291,105381023027.8227309,0.13398513460871286,0.29484075989575886,0.5872576310067692,0.880229965321243,-80.32928973084572,3,664
2022-03-07,0.170505639984861,17968164833.45525427027504525681,1.273308686085,105381645059.07621,0.1339075448461041,0.2938620165524307,0.5802234735377564,0.880229965321243,-80.62942109422117,3,665
2022-03-08,0.172560636948203,18184808368.9487383257601371361992,1.28929057462,105382135176.0959064,0.13384154072410154,0.2928054728953893,0.5893354220528993,0.880229965321243,-80.39595972113646,3,666
2022-03-09,0.188899823313111,19906973496.9329542095097996579326,1.410499688352,105383759221.0774066,0.13392404470065344,0.2918836593591887,0.6471750550470283,0.880229965321243,-78.53971907850564,3,667
2022-03-10,0.179179124926546,18882461436.0590410662330777196796,1.341289681566,105383154671.6162126,0.13358719401863173,0.29091931810511423,0.6159065891313737,0.880229965321243,-79.64405530534808,3,668
2022-03-11,0.184433423672036,19436267635.6383902284829273307176,1.379607884918,105383651448.1259866,0.13368539400816645,0.28994648935883005,0.6360946948517321,0.880229965321243,-79.0471318930018,3,669
2022-03-12,0.18549392594352,19548079843.166990462923113175776,1.386783920494,105383935046.5797738,0.13375834778747894,0.2891047642251994,0.6416149053809045,0.880229965321243,-78.92665175562124,3,670
2022-03-13,0.176641690698318,18615123764.736679914805543477875,1.322551920461,105383523511.0435625,0.13356125227714785,0.2881959957554335,0.6129220853166129,0.880229965321243,-79.93232477221427,3,671
2022-03-14,0.180074159927281,18976947281.1075968543453924009744,1.344092140132,105384066702.1355024,0.13397456509908343,0.28740268738663804,0.6265569802589571,0.880229965321243,-79.54237335449466,3,672
2022-03-15,0.182134495526487,19193836422.4898087981758472158701,1.359603877436,105382763254.1938523,0.13396144167370583,0.2865362420346528,0.6356420892281411,0.880229965321243,-79.30830547673796,3,673
2022-03-16,0.188887422805236,19905569062.7739842101224558605112,1.409348797012,105383242394.5920742,0.1340246099515617,0.28574686277881034,0.6610306092894854,0.880229965321243,-78.54112785897934,3,674
2022-03-17,0.189931912018988,20015644426.2215007049818054337316,1.416994018456,105383261893.4541307,0.13403861240426662,0.28496531595772717,0.6665088745297102,0.880229965321243,-78.42246691185166,3,675
2022-03-18,0.193117956963306,20351435457.1969630127612881249308,1.43801017147,105383444280.4503318,0.13429526493953237,0.28427064051495526,0.6793454174988789,0.880229965321243,-78.06051093786304,3,676
2022-03-19,0.199275583430742,21000452770.7269863195002569702326,1.483287372507,105383973335.7281553,0.13434725267965672,0.2835564206613773,0.7027722488735906,0.880229965321243,-77.36096346617606,3,677
2022-03-20,0.197146219009965,20775997139.9701032690070091533965,1.467669199297,105383695636.1813601,0.1343260586952402,0.2827738847664841,0.6971867970508282,0.880229965321243,-77.60287347886234,3,678
2022-03-21,0.203512746710968,21447051946.3126562046462222266128,1.514193674765,105384317655.4051246,0.1344033792391537,0.2819851913893472,0.7217143060181858,0.880229965321243,-76.87959343253041,3,679
2022-03-22,0.207114928980244,21826760557.6277873799113135192708,1.540087008005,105384776776.3267757,0.13448261552997373,0.28117726076141275,0.7365991418345424,0.880229965321243,-76.4703614805187,3,680
2022-03-23,0.209461198480421,22073933401.6746970735023254710484,1.556963742769,105384355488.3412804,0.134531840868627,0.2803637769516814,0.7471050674157527,0.880229965321243,-76.20380960287152,3,681
2022-03-24,0.214917333723439,22649055835.5280313655390762453731,1.596883344828,105384965666.2566029,0.13458549393699618,0.2794580852471071,0.7690503337321631,0.880229965321243,-75.58395621705469,3,682
